Περιγραφή,Κωδικός,Έτος,Μήνας,Sales,Forecasts
"ΕΥΡ HM ΤΖΑΜΙΑ CRYSTAL RFL 750ML-0,9€",030721,2020,Μάρτιος,523,200
"ΕΥΡ HM ΤΖΑΜΙΑ CRYSTAL RFL 750ML-0,9€",030721,2020,Απρίλιος,421,400
"ΕΥΡ HM ΤΖΑΜΙΑ CRYSTAL RFL 750ML-0,9€",030721,2020,Μάιος,252,350
"ΕΥΡ HM ΤΖΑΜΙΑ CRYSTAL RFL 750ML-0,9€",030721,2020,Ιούνιος,284,320
"ΕΥΡ HM ΤΖΑΜΙΑ CRYSTAL RFL 750ML-0,9€",030721,2020,Ιούλιος,301,300
"ΕΥΡ HM ΤΖΑΜΙΑ CRYSTAL RFL 750ML-0,9€",030721,2020,Αύγουστος,320,240
"ΕΥΡ HM ΤΖΑΜΙΑ CRYSTAL RFL 750ML-0,9€",030721,2020,Σεπτέμβριος,427,300
"ΕΥΡ HM ΤΖΑΜΙΑ CRYSTAL RFL 750ML-0,9€",030721,2020,Οκτώβριος,366,300
"ΕΥΡ HM ΤΖΑΜΙΑ CRYSTAL RFL 750ML-0,9€",030721,2020,Νοέμβριος,463,180
"ΕΥΡ HM ΤΖΑΜΙΑ CRYSTAL RFL 750ML-0,9€",030721,2020,Δεκέμβριος,433,180
ΕΥΡΗΚΑ ΥΓΡΟ 750 ML,031010CYP,2020,Ιανουάριος,808,630
ΕΥΡΗΚΑ ΥΓΡΟ 750 ML,031010CYP,2020,Φεβρουάριος,135,135
ΕΥΡΗΚΑ ΥΓΡΟ 750 ML,031010CYP,2020,Μάρτιος,786,450
ΕΥΡΗΚΑ ΥΓΡΟ 750 ML,031010CYP,2020,Απρίλιος,0,0
ΕΥΡΗΚΑ ΥΓΡΟ 750 ML,031010CYP,2020,Μάιος,1260,1260
ΕΥΡΗΚΑ ΥΓΡΟ 750 ML,031010CYP,2020,Ιούνιος,913,900
ΕΥΡΗΚΑ ΥΓΡΟ 750 ML,031010CYP,2020,Ιούλιος,839,540
ΕΥΡΗΚΑ ΥΓΡΟ 750 ML,031010CYP,2020,Αύγουστος,0,0
ΕΥΡΗΚΑ ΥΓΡΟ 750 ML,031010CYP,2020,Σεπτέμβριος,900,900
ΕΥΡΗΚΑ ΥΓΡΟ 750 ML,031010CYP,2020,Οκτώβριος,755,630
ΕΥΡΗΚΑ ΥΓΡΟ 750 ML,031010CYP,2020,Νοέμβριος,450,540
ΕΥΡΗΚΑ ΥΓΡΟ 750 ML,031010CYP,2020,Δεκέμβριος,450,450
ΕΥΡΗΚΑ ΥΓ ΠΙΑΤ ΠΟΡΤΟΚΑΛΙ 750ML,031030CYP,2020,Ιανουάριος,405,405
ΕΥΡΗΚΑ ΥΓ ΠΙΑΤ ΠΟΡΤΟΚΑΛΙ 750ML,031030CYP,2020,Φεβρουάριος,0,0
ΕΥΡΗΚΑ ΥΓ ΠΙΑΤ ΠΟΡΤΟΚΑΛΙ 750ML,031030CYP,2020,Μάρτιος,688,360
ΕΥΡΗΚΑ ΥΓ ΠΙΑΤ ΠΟΡΤΟΚΑΛΙ 750ML,031030CYP,2020,Απρίλιος,0,0
ΕΥΡΗΚΑ ΥΓ ΠΙΑΤ ΠΟΡΤΟΚΑΛΙ 750ML,031030CYP,2020,Μάιος,540,540
ΕΥΡΗΚΑ ΥΓ ΠΙΑΤ ΠΟΡΤΟΚΑΛΙ 750ML,031030CYP,2020,Ιούνιος,540,540
ΕΥΡΗΚΑ ΥΓ ΠΙΑΤ ΠΟΡΤΟΚΑΛΙ 750ML,031030CYP,2020,Ιούλιος,180,135
ΕΥΡΗΚΑ ΥΓ ΠΙΑΤ ΠΟΡΤΟΚΑΛΙ 750ML,031030CYP,2020,Αύγουστος,0,0
ΕΥΡΗΚΑ ΥΓ ΠΙΑΤ ΠΟΡΤΟΚΑΛΙ 750ML,031030CYP,2020,Σεπτέμβριος,360,360
ΕΥΡΗΚΑ ΥΓ ΠΙΑΤ ΠΟΡΤΟΚΑΛΙ 750ML,031030CYP,2020,Οκτώβριος,225,135
ΕΥΡΗΚΑ ΥΓ ΠΙΑΤ ΠΟΡΤΟΚΑΛΙ 750ML,031030CYP,2020,Νοέμβριος,450,450
ΕΥΡΗΚΑ ΥΓ ΠΙΑΤ ΠΟΡΤΟΚΑΛΙ 750ML,031030CYP,2020,Δεκέμβριος,307,270
ΕΥΡΗΚΑ ΥΓ ΠΙΑΤ PLUS 750ML 18ΤΜΧ,031161CYP,2020,Ιανουάριος,330,280
ΕΥΡΗΚΑ ΥΓ ΠΙΑΤ PLUS 750ML 18ΤΜΧ,031161CYP,2020,Φεβρουάριος,252,240
ΕΥΡΗΚΑ ΥΓ ΠΙΑΤ PLUS 750ML 18ΤΜΧ,031161CYP,2020,Μάρτιος,714,240
ΕΥΡΗΚΑ ΥΓ ΠΙΑΤ PLUS 750ML 18ΤΜΧ,031161CYP,2020,Απρίλιος,0,0
ΕΥΡΗΚΑ ΥΓ ΠΙΑΤ PLUS 750ML 18ΤΜΧ,031161CYP,2020,Μάιος,0,216
ΕΥΡΗΚΑ ΥΓ ΠΙΑΤ PLUS 750ML 18ΤΜΧ,031161CYP,2020,Ιούνιος,0,360
ΕΥΡΗΚΑ ΥΓ ΠΙΑΤ PLUS 750ML 18ΤΜΧ,031161CYP,2020,Ιούλιος,1224,900
ΕΥΡΗΚΑ ΥΓ ΠΙΑΤ PLUS 750ML 18ΤΜΧ,031161CYP,2020,Αύγουστος,0,0
ΕΥΡΗΚΑ ΥΓ ΠΙΑΤ PLUS 750ML 18ΤΜΧ,031161CYP,2020,Σεπτέμβριος,324,324
ΕΥΡΗΚΑ ΥΓ ΠΙΑΤ PLUS 750ML 18ΤΜΧ,031161CYP,2020,Οκτώβριος,252,252
ΕΥΡΗΚΑ ΥΓ ΠΙΑΤ PLUS 750ML 18ΤΜΧ,031161CYP,2020,Νοέμβριος,0,0
ΕΥΡΗΚΑ ΥΓ ΠΙΑΤ PLUS 750ML 18ΤΜΧ,031161CYP,2020,Δεκέμβριος,144,144
"ΕΥΡΗΚΑ ΥΓΡΟ ΠΙΑΤΩΝ PLUS 750ML -0,40€",031163CYP,2020,Ιανουάριος,468,440
"ΕΥΡΗΚΑ ΥΓΡΟ ΠΙΑΤΩΝ PLUS 750ML -0,40€",031163CYP,2020,Φεβρουάριος,252,240
"ΕΥΡΗΚΑ ΥΓΡΟ ΠΙΑΤΩΝ PLUS 750ML -0,40€",031163CYP,2020,Μάρτιος,550,80
"ΕΥΡΗΚΑ ΥΓΡΟ ΠΙΑΤΩΝ PLUS 750ML -0,40€",031163CYP,2020,Απρίλιος,0,0
"ΕΥΡΗΚΑ ΥΓΡΟ ΠΙΑΤΩΝ PLUS 750ML -0,40€",031163CYP,2020,Μάιος,0,360
"ΕΥΡΗΚΑ ΥΓΡΟ ΠΙΑΤΩΝ PLUS 750ML -0,40€",031163CYP,2020,Ιούνιος,0,396
"ΕΥΡΗΚΑ ΥΓΡΟ ΠΙΑΤΩΝ PLUS 750ML -0,40€",031163CYP,2020,Ιούλιος,1224,1008
"ΕΥΡΗΚΑ ΥΓΡΟ ΠΙΑΤΩΝ PLUS 750ML -0,40€",031163CYP,2020,Αύγουστος,0,0
"ΕΥΡΗΚΑ ΥΓΡΟ ΠΙΑΤΩΝ PLUS 750ML -0,40€",031163CYP,2020,Σεπτέμβριος,180,180
"ΕΥΡΗΚΑ ΥΓΡΟ ΠΙΑΤΩΝ PLUS 750ML -0,40€",031163CYP,2020,Οκτώβριος,353,0
"ΕΥΡΗΚΑ ΥΓΡΟ ΠΙΑΤΩΝ PLUS 750ML -0,40€",031163CYP,2020,Νοέμβριος,540,648
"ΕΥΡΗΚΑ ΥΓΡΟ ΠΙΑΤΩΝ PLUS 750ML -0,40€",031163CYP,2020,Δεκέμβριος,0,0
ΕΥΡΗΚΑ EXTRA 500 ML ΚΥΠΡΟΥ,031200CYP,2020,Ιανουάριος,840,828
ΕΥΡΗΚΑ EXTRA 500 ML ΚΥΠΡΟΥ,031200CYP,2020,Φεβρουάριος,606,720
ΕΥΡΗΚΑ EXTRA 500 ML ΚΥΠΡΟΥ,031200CYP,2020,Μάρτιος,1557,648
ΕΥΡΗΚΑ EXTRA 500 ML ΚΥΠΡΟΥ,031200CYP,2020,Απρίλιος,0,0
ΕΥΡΗΚΑ EXTRA 500 ML ΚΥΠΡΟΥ,031200CYP,2020,Μάιος,0,840
ΕΥΡΗΚΑ EXTRA 500 ML ΚΥΠΡΟΥ,031200CYP,2020,Ιούνιος,1386,546
ΕΥΡΗΚΑ EXTRA 500 ML ΚΥΠΡΟΥ,031200CYP,2020,Ιούλιος,1207,1344
ΕΥΡΗΚΑ EXTRA 500 ML ΚΥΠΡΟΥ,031200CYP,2020,Αύγουστος,0,0
ΕΥΡΗΚΑ EXTRA 500 ML ΚΥΠΡΟΥ,031200CYP,2020,Σεπτέμβριος,1610,1610
ΕΥΡΗΚΑ EXTRA 500 ML ΚΥΠΡΟΥ,031200CYP,2020,Οκτώβριος,420,378
ΕΥΡΗΚΑ EXTRA 500 ML ΚΥΠΡΟΥ,031200CYP,2020,Νοέμβριος,1050,546
ΕΥΡΗΚΑ EXTRA 500 ML ΚΥΠΡΟΥ,031200CYP,2020,Δεκέμβριος,0,0
ΕΥΡΗΚΑ ΥΓ ΠΙΑΤ EXTRA 750ML 18ΤΜΧ,031251CYP,2020,Ιανουάριος,504,480
ΕΥΡΗΚΑ ΥΓ ΠΙΑΤ EXTRA 750ML 18ΤΜΧ,031251CYP,2020,Φεβρουάριος,396,160
ΕΥΡΗΚΑ ΥΓ ΠΙΑΤ EXTRA 750ML 18ΤΜΧ,031251CYP,2020,Μάρτιος,922,400
ΕΥΡΗΚΑ ΥΓ ΠΙΑΤ EXTRA 750ML 18ΤΜΧ,031251CYP,2020,Απρίλιος,720,360
ΕΥΡΗΚΑ ΥΓ ΠΙΑΤ EXTRA 750ML 18ΤΜΧ,031251CYP,2020,Μάιος,144,144
ΕΥΡΗΚΑ ΥΓ ΠΙΑΤ EXTRA 750ML 18ΤΜΧ,031251CYP,2020,Ιούνιος,143,864
ΕΥΡΗΚΑ ΥΓ ΠΙΑΤ EXTRA 750ML 18ΤΜΧ,031251CYP,2020,Ιούλιος,1891,1476
ΕΥΡΗΚΑ ΥΓ ΠΙΑΤ EXTRA 750ML 18ΤΜΧ,031251CYP,2020,Αύγουστος,0,0
ΕΥΡΗΚΑ ΥΓ ΠΙΑΤ EXTRA 750ML 18ΤΜΧ,031251CYP,2020,Σεπτέμβριος,1346,1332
ΕΥΡΗΚΑ ΥΓ ΠΙΑΤ EXTRA 750ML 18ΤΜΧ,031251CYP,2020,Οκτώβριος,360,360
ΕΥΡΗΚΑ ΥΓ ΠΙΑΤ EXTRA 750ML 18ΤΜΧ,031251CYP,2020,Νοέμβριος,648,288
ΕΥΡΗΚΑ ΥΓ ΠΙΑΤ EXTRA 750ML 18ΤΜΧ,031251CYP,2020,Δεκέμβριος,0,0
"ΕΥΡΗΚΑ ΥΓ ΠΙΑΤΩΝ EXTRA 750ML -0,40€",031253CYP,2020,Ιανουάριος,504,400
"ΕΥΡΗΚΑ ΥΓ ΠΙΑΤΩΝ EXTRA 750ML -0,40€",031253CYP,2020,Φεβρουάριος,385,440
"ΕΥΡΗΚΑ ΥΓ ΠΙΑΤΩΝ EXTRA 750ML -0,40€",031253CYP,2020,Μάρτιος,648,680
"ΕΥΡΗΚΑ ΥΓ ΠΙΑΤΩΝ EXTRA 750ML -0,40€",031253CYP,2020,Απρίλιος,396,360
"ΕΥΡΗΚΑ ΥΓ ΠΙΑΤΩΝ EXTRA 750ML -0,40€",031253CYP,2020,Μάιος,504,504
"ΕΥΡΗΚΑ ΥΓ ΠΙΑΤΩΝ EXTRA 750ML -0,40€",031253CYP,2020,Ιούνιος,914,936
"ΕΥΡΗΚΑ ΥΓ ΠΙΑΤΩΝ EXTRA 750ML -0,40€",031253CYP,2020,Ιούλιος,900,648
"ΕΥΡΗΚΑ ΥΓ ΠΙΑΤΩΝ EXTRA 750ML -0,40€",031253CYP,2020,Αύγουστος,0,0
"ΕΥΡΗΚΑ ΥΓ ΠΙΑΤΩΝ EXTRA 750ML -0,40€",031253CYP,2020,Σεπτέμβριος,540,540
"ΕΥΡΗΚΑ ΥΓ ΠΙΑΤΩΝ EXTRA 750ML -0,40€",031253CYP,2020,Οκτώβριος,0,0
"ΕΥΡΗΚΑ ΥΓ ΠΙΑΤΩΝ EXTRA 750ML -0,40€",031253CYP,2020,Νοέμβριος,1296,720
"ΕΥΡΗΚΑ ΥΓ ΠΙΑΤΩΝ EXTRA 750ML -0,40€",031253CYP,2020,Δεκέμβριος,0,0
RIVEX F/P CLASSIC 400ML PROMO 12PCS^,0356ROM,2020,Ιανουάριος,0,0
RIVEX F/P CLASSIC 400ML PROMO 12PCS^,0356ROM,2020,Φεβρουάριος,523,0
RIVEX F/P CLASSIC 400ML PROMO 12PCS^,0356ROM,2020,Μάρτιος,625,200
RIVEX F/P CLASSIC 400ML PROMO 12PCS^,0356ROM,2020,Απρίλιος,0,200
RIVEX F/P CLASSIC 400ML PROMO 12PCS^,0356ROM,2020,Μάιος,0,200
RIVEX F/P CLASSIC 400ML PROMO 12PCS^,0356ROM,2020,Ιούνιος,0,0
RIVEX F/P CLASSIC 400ML PROMO 12PCS^,0356ROM,2020,Ιούλιος,0,300
RIVEX F/P CLASSIC 400ML PROMO 12PCS^,0356ROM,2020,Αύγουστος,0,0
RIVEX F/P CLASSIC 400ML PROMO 12PCS^,0356ROM,2020,Σεπτέμβριος,828,0
RIVEX F/P CLASSIC 400ML PROMO 12PCS^,0356ROM,2020,Οκτώβριος,622,0
RIVEX F/P CLASSIC 400ML PROMO 12PCS^,0356ROM,2020,Νοέμβριος,0,0
RIVEX F/P CLASSIC 400ML PROMO 12PCS^,0356ROM,2020,Δεκέμβριος,378,0
RIVEX F/P CLASSIC 300ML 12PCS^,0369ROM,2020,Ιανουάριος,805,500
RIVEX F/P CLASSIC 300ML 12PCS^,0369ROM,2020,Φεβρουάριος,1531,800
RIVEX F/P CLASSIC 300ML 12PCS^,0369ROM,2020,Μάρτιος,1906,800
RIVEX F/P CLASSIC 300ML 12PCS^,0369ROM,2020,Απρίλιος,904,800
RIVEX F/P CLASSIC 300ML 12PCS^,0369ROM,2020,Μάιος,0,800
RIVEX F/P CLASSIC 300ML 12PCS^,0369ROM,2020,Ιούνιος,1019,800
RIVEX F/P CLASSIC 300ML 12PCS^,0369ROM,2020,Ιούλιος,0,500
RIVEX F/P CLASSIC 300ML 12PCS^,0369ROM,2020,Αύγουστος,0,500
RIVEX F/P CLASSIC 300ML 12PCS^,0369ROM,2020,Σεπτέμβριος,681,500
RIVEX F/P CLASSIC 300ML 12PCS^,0369ROM,2020,Οκτώβριος,969,500
RIVEX F/P CLASSIC 300ML 12PCS^,0369ROM,2020,Νοέμβριος,1029,300
RIVEX F/P CLASSIC 300ML 12PCS^,0369ROM,2020,Δεκέμβριος,0,200
RIVEX F/P SPRING FRESH 300ML 12PCS^,0392ROM,2020,Ιανουάριος,0,0
RIVEX F/P SPRING FRESH 300ML 12PCS^,0392ROM,2020,Φεβρουάριος,0,300
RIVEX F/P SPRING FRESH 300ML 12PCS^,0392ROM,2020,Μάρτιος,710,250
RIVEX F/P SPRING FRESH 300ML 12PCS^,0392ROM,2020,Απρίλιος,596,250
RIVEX F/P SPRING FRESH 300ML 12PCS^,0392ROM,2020,Μάιος,0,500
RIVEX F/P SPRING FRESH 300ML 12PCS^,0392ROM,2020,Ιούνιος,914,500
RIVEX F/P SPRING FRESH 300ML 12PCS^,0392ROM,2020,Ιούλιος,0,300
RIVEX F/P SPRING FRESH 300ML 12PCS^,0392ROM,2020,Αύγουστος,0,500
RIVEX F/P SPRING FRESH 300ML 12PCS^,0392ROM,2020,Σεπτέμβριος,660,500
RIVEX F/P SPRING FRESH 300ML 12PCS^,0392ROM,2020,Οκτώβριος,0,500
RIVEX F/P SPRING FRESH 300ML 12PCS^,0392ROM,2020,Νοέμβριος,0,300
RIVEX F/P SPRING FRESH 300ML 12PCS^,0392ROM,2020,Δεκέμβριος,588,300
FLUP ΖΕΣΤΟ ΝΕΡΟ 80GR 4x12ΤΜΧ,0402UKR,2020,Ιανουάριος,1500,0
FLUP ΖΕΣΤΟ ΝΕΡΟ 80GR 4x12ΤΜΧ,0402UKR,2020,Φεβρουάριος,0,1800
FLUP ΖΕΣΤΟ ΝΕΡΟ 80GR 4x12ΤΜΧ,0402UKR,2020,Μάρτιος,2557,0
FLUP ΖΕΣΤΟ ΝΕΡΟ 80GR 4x12ΤΜΧ,0402UKR,2020,Απρίλιος,0,1300
FLUP ΖΕΣΤΟ ΝΕΡΟ 80GR 4x12ΤΜΧ,0402UKR,2020,Μάιος,1800,1600
FLUP ΖΕΣΤΟ ΝΕΡΟ 80GR 4x12ΤΜΧ,0402UKR,2020,Ιούνιος,3511,0
FLUP ΖΕΣΤΟ ΝΕΡΟ 80GR 4x12ΤΜΧ,0402UKR,2020,Ιούλιος,1800,1800
FLUP ΖΕΣΤΟ ΝΕΡΟ 80GR 4x12ΤΜΧ,0402UKR,2020,Αύγουστος,0,1500
FLUP ΖΕΣΤΟ ΝΕΡΟ 80GR 4x12ΤΜΧ,0402UKR,2020,Σεπτέμβριος,1600,0
FLUP ΖΕΣΤΟ ΝΕΡΟ 80GR 4x12ΤΜΧ,0402UKR,2020,Οκτώβριος,0,1600
FLUP ΖΕΣΤΟ ΝΕΡΟ 80GR 4x12ΤΜΧ,0402UKR,2020,Νοέμβριος,3100,1600
FLUP ΖΕΣΤΟ ΝΕΡΟ 80GR 4x12ΤΜΧ,0402UKR,2020,Δεκέμβριος,0,1600
FLUP ΚΡΥΟ ΝΕΡΟ 60GR 4x12ΤΜΧ,0424UKR,2020,Ιανουάριος,1320,0
FLUP ΚΡΥΟ ΝΕΡΟ 60GR 4x12ΤΜΧ,0424UKR,2020,Φεβρουάριος,0,1560
FLUP ΚΡΥΟ ΝΕΡΟ 60GR 4x12ΤΜΧ,0424UKR,2020,Μάρτιος,2231,0
FLUP ΚΡΥΟ ΝΕΡΟ 60GR 4x12ΤΜΧ,0424UKR,2020,Απρίλιος,0,1200
FLUP ΚΡΥΟ ΝΕΡΟ 60GR 4x12ΤΜΧ,0424UKR,2020,Μάιος,1437,1440
FLUP ΚΡΥΟ ΝΕΡΟ 60GR 4x12ΤΜΧ,0424UKR,2020,Ιούνιος,1940,0
FLUP ΚΡΥΟ ΝΕΡΟ 60GR 4x12ΤΜΧ,0424UKR,2020,Ιούλιος,1452,1200
FLUP ΚΡΥΟ ΝΕΡΟ 60GR 4x12ΤΜΧ,0424UKR,2020,Αύγουστος,0,1440
FLUP ΚΡΥΟ ΝΕΡΟ 60GR 4x12ΤΜΧ,0424UKR,2020,Σεπτέμβριος,1440,0
FLUP ΚΡΥΟ ΝΕΡΟ 60GR 4x12ΤΜΧ,0424UKR,2020,Οκτώβριος,0,1440
FLUP ΚΡΥΟ ΝΕΡΟ 60GR 4x12ΤΜΧ,0424UKR,2020,Νοέμβριος,3000,1440
FLUP ΚΡΥΟ ΝΕΡΟ 60GR 4x12ΤΜΧ,0424UKR,2020,Δεκέμβριος,0,1440
FLUP ΑΠΟΦΡ.60GR ΜΕ ΚΡΥΟ ΝΕΡΟ 2+1ΔΩΡΟ,0428,2020,Ιανουάριος,600,650
FLUP ΑΠΟΦΡ.60GR ΜΕ ΚΡΥΟ ΝΕΡΟ 2+1ΔΩΡΟ,0428,2020,Φεβρουάριος,671,435
FLUP ΑΠΟΦΡ.60GR ΜΕ ΚΡΥΟ ΝΕΡΟ 2+1ΔΩΡΟ,0428,2020,Μάρτιος,799,420
FLUP ΑΠΟΦΡ.60GR ΜΕ ΚΡΥΟ ΝΕΡΟ 2+1ΔΩΡΟ,0428,2020,Απρίλιος,672,970
FLUP ΑΠΟΦΡ.60GR ΜΕ ΚΡΥΟ ΝΕΡΟ 2+1ΔΩΡΟ,0428,2020,Μάιος,1487,1670
FLUP ΑΠΟΦΡ.60GR ΜΕ ΚΡΥΟ ΝΕΡΟ 2+1ΔΩΡΟ,0428,2020,Ιούνιος,941,930
FLUP ΑΠΟΦΡ.60GR ΜΕ ΚΡΥΟ ΝΕΡΟ 2+1ΔΩΡΟ,0428,2020,Ιούλιος,1547,950
FLUP ΑΠΟΦΡ.60GR ΜΕ ΚΡΥΟ ΝΕΡΟ 2+1ΔΩΡΟ,0428,2020,Αύγουστος,117,150
FLUP ΑΠΟΦΡ.60GR ΜΕ ΚΡΥΟ ΝΕΡΟ 2+1ΔΩΡΟ,0428,2020,Σεπτέμβριος,1767,1810
FLUP ΑΠΟΦΡ.60GR ΜΕ ΚΡΥΟ ΝΕΡΟ 2+1ΔΩΡΟ,0428,2020,Οκτώβριος,452,180
FLUP ΑΠΟΦΡ.60GR ΜΕ ΚΡΥΟ ΝΕΡΟ 2+1ΔΩΡΟ,0428,2020,Νοέμβριος,225,170
FLUP ΑΠΟΦΡ.60GR ΜΕ ΚΡΥΟ ΝΕΡΟ 2+1ΔΩΡΟ,0428,2020,Δεκέμβριος,135,325
FLUP ΑΠΟΦΡ(ΖΕΣΤΟ ΝΕΡΟ)80Γ Ε Σ 2+1 Δ,051006,2020,Ιανουάριος,753,652
FLUP ΑΠΟΦΡ(ΖΕΣΤΟ ΝΕΡΟ)80Γ Ε Σ 2+1 Δ,051006,2020,Φεβρουάριος,755,564
FLUP ΑΠΟΦΡ(ΖΕΣΤΟ ΝΕΡΟ)80Γ Ε Σ 2+1 Δ,051006,2020,Μάρτιος,1148,574
FLUP ΑΠΟΦΡ(ΖΕΣΤΟ ΝΕΡΟ)80Γ Ε Σ 2+1 Δ,051006,2020,Απρίλιος,729,388
FLUP ΑΠΟΦΡ(ΖΕΣΤΟ ΝΕΡΟ)80Γ Ε Σ 2+1 Δ,051006,2020,Μάιος,871,1184
FLUP ΑΠΟΦΡ(ΖΕΣΤΟ ΝΕΡΟ)80Γ Ε Σ 2+1 Δ,051006,2020,Ιούνιος,997,960
FLUP ΑΠΟΦΡ(ΖΕΣΤΟ ΝΕΡΟ)80Γ Ε Σ 2+1 Δ,051006,2020,Ιούλιος,1294,888
FLUP ΑΠΟΦΡ(ΖΕΣΤΟ ΝΕΡΟ)80Γ Ε Σ 2+1 Δ,051006,2020,Αύγουστος,197,380
FLUP ΑΠΟΦΡ(ΖΕΣΤΟ ΝΕΡΟ)80Γ Ε Σ 2+1 Δ,051006,2020,Σεπτέμβριος,1049,918
FLUP ΑΠΟΦΡ(ΖΕΣΤΟ ΝΕΡΟ)80Γ Ε Σ 2+1 Δ,051006,2020,Οκτώβριος,539,448
FLUP ΑΠΟΦΡ(ΖΕΣΤΟ ΝΕΡΟ)80Γ Ε Σ 2+1 Δ,051006,2020,Νοέμβριος,362,682
FLUP ΑΠΟΦΡ(ΖΕΣΤΟ ΝΕΡΟ)80Γ Ε Σ 2+1 Δ,051006,2020,Δεκέμβριος,379,770
PEAK OUT HOT 80GR 48PCS,051015ROM,2020,Ιανουάριος,3012,1500
PEAK OUT HOT 80GR 48PCS,051015ROM,2020,Φεβρουάριος,3692,2000
PEAK OUT HOT 80GR 48PCS,051015ROM,2020,Μάρτιος,2769,2000
PEAK OUT HOT 80GR 48PCS,051015ROM,2020,Απρίλιος,3464,2000
PEAK OUT HOT 80GR 48PCS,051015ROM,2020,Μάιος,5890,1700
PEAK OUT HOT 80GR 48PCS,051015ROM,2020,Ιούνιος,3168,1600
PEAK OUT HOT 80GR 48PCS,051015ROM,2020,Ιούλιος,5178,1500
PEAK OUT HOT 80GR 48PCS,051015ROM,2020,Αύγουστος,1930,1500
PEAK OUT HOT 80GR 48PCS,051015ROM,2020,Σεπτέμβριος,1832,2000
PEAK OUT HOT 80GR 48PCS,051015ROM,2020,Οκτώβριος,5856,1500
PEAK OUT HOT 80GR 48PCS,051015ROM,2020,Νοέμβριος,2464,1500
PEAK OUT HOT 80GR 48PCS,051015ROM,2020,Δεκέμβριος,0,1000
PEAK OUT COLD WATER 60GR 48PCS,051064ROM,2020,Ιανουάριος,3910,1000
PEAK OUT COLD WATER 60GR 48PCS,051064ROM,2020,Φεβρουάριος,2003,2000
PEAK OUT COLD WATER 60GR 48PCS,051064ROM,2020,Μάρτιος,2629,2000
PEAK OUT COLD WATER 60GR 48PCS,051064ROM,2020,Απρίλιος,1897,2000
PEAK OUT COLD WATER 60GR 48PCS,051064ROM,2020,Μάιος,3786,1000
PEAK OUT COLD WATER 60GR 48PCS,051064ROM,2020,Ιούνιος,4279,1600
PEAK OUT COLD WATER 60GR 48PCS,051064ROM,2020,Ιούλιος,5293,2000
PEAK OUT COLD WATER 60GR 48PCS,051064ROM,2020,Αύγουστος,585,1500
PEAK OUT COLD WATER 60GR 48PCS,051064ROM,2020,Σεπτέμβριος,3343,2000
PEAK OUT COLD WATER 60GR 48PCS,051064ROM,2020,Οκτώβριος,8367,2000
PEAK OUT COLD WATER 60GR 48PCS,051064ROM,2020,Νοέμβριος,4005,1000
PEAK OUT COLD WATER 60GR 48PCS,051064ROM,2020,Δεκέμβριος,0,500
TOPINE PLUS 1L,052001,2020,Ιανουάριος,927,640
TOPINE PLUS 1L,052001,2020,Φεβρουάριος,834,680
TOPINE PLUS 1L,052001,2020,Μάρτιος,3213,700
TOPINE PLUS 1L,052001,2020,Απρίλιος,1162,800
TOPINE PLUS 1L,052001,2020,Μάιος,1724,800
TOPINE PLUS 1L,052001,2020,Ιούνιος,1944,900
TOPINE PLUS 1L,052001,2020,Ιούλιος,1153,870
TOPINE PLUS 1L,052001,2020,Αύγουστος,2097,900
TOPINE PLUS 1L,052001,2020,Σεπτέμβριος,1868,900
TOPINE PLUS 1L,052001,2020,Οκτώβριος,667,920
TOPINE PLUS 1L,052001,2020,Νοέμβριος,914,950
TOPINE PLUS 1L,052001,2020,Δεκέμβριος,474,940
ΕΥΡΗΚΑ ANTIKALK SACHET 54GR,054010,2020,Ιανουάριος,230,180
ΕΥΡΗΚΑ ANTIKALK SACHET 54GR,054010,2020,Φεβρουάριος,223,150
ΕΥΡΗΚΑ ANTIKALK SACHET 54GR,054010,2020,Μάρτιος,264,100
ΕΥΡΗΚΑ ANTIKALK SACHET 54GR,054010,2020,Απρίλιος,215,200
ΕΥΡΗΚΑ ANTIKALK SACHET 54GR,054010,2020,Μάιος,257,150
ΕΥΡΗΚΑ ANTIKALK SACHET 54GR,054010,2020,Ιούνιος,174,180
ΕΥΡΗΚΑ ANTIKALK SACHET 54GR,054010,2020,Ιούλιος,271,240
ΕΥΡΗΚΑ ANTIKALK SACHET 54GR,054010,2020,Αύγουστος,210,170
ΕΥΡΗΚΑ ANTIKALK SACHET 54GR,054010,2020,Σεπτέμβριος,296,220
ΕΥΡΗΚΑ ANTIKALK SACHET 54GR,054010,2020,Οκτώβριος,176,180
ΕΥΡΗΚΑ ANTIKALK SACHET 54GR,054010,2020,Νοέμβριος,299,180
ΕΥΡΗΚΑ ANTIKALK SACHET 54GR,054010,2020,Δεκέμβριος,291,150
"AROXOL ΕΝΤ/ΝΟ 300ML ΠΡ -0,45€",080002,2020,Ιανουάριος,158,100
"AROXOL ΕΝΤ/ΝΟ 300ML ΠΡ -0,45€",080002,2020,Φεβρουάριος,152,50
"AROXOL ΕΝΤ/ΝΟ 300ML ΠΡ -0,45€",080002,2020,Μάρτιος,473,850
"AROXOL ΕΝΤ/ΝΟ 300ML ΠΡ -0,45€",080002,2020,Απρίλιος,1928,2300
"AROXOL ΕΝΤ/ΝΟ 300ML ΠΡ -0,45€",080002,2020,Μάιος,5113,2250
